source_file	scene_index	scene_label	text_index	segment_index	speaker_original	speaker_zh_cn	voice	display_prefix	original_text	translation_zh_cn	translator_note
02.txt.json	0	*top	176	0					思ってると、	就在我这么想着的时候、	思ってると、
02.txt.json	0	*top	177	0					――カタッ。	――咔哒。	――カタッ。
02.txt.json	0	*top	178	0	稔	稔			「ん？」	「嗯？」	「ん？」
02.txt.json	0	*top	179	0					物音。	有声音。	物音。
02.txt.json	0	*top	180	0					外からだった。	是从外面传来的。	外からだった。
02.txt.json	0	*top	181	0	稔	稔			「……」	「……」	「……」
02.txt.json	0	*top	182	0	プーカ	普卡	puca0220		「どうかした？」	「怎么了？」	「どうかした？」
02.txt.json	0	*top	183	0	稔	稔			「いや。動画見てろ」	「没什么。看你的动画去」	「いや。動画見てろ」
02.txt.json	0	*top	184	0					まさか、とは思うが。	虽然我觉得不至于。	まさか、とは思うが。
02.txt.json	0	*top	185	0					ドアの外に……。	难道门外……。	ドアの外に……。
02.txt.json	0	*top	186	0					人の気配？	有人在？	人の気配？
02.txt.json	0	*top	187	0					――ガチャッ！	――咔嚓！	――ガチャッ！
02.txt.json	0	*top	188	0	秋穂	秋穗	akiho0011	・・・	「ひゃあっ」	「呀啊」	「ひゃあっ」
02.txt.json	0	*top	189	0	稔	稔			「うおっ！？」	「呜哇！？」	「うおっ！？」
02.txt.json	0	*top	190	0					まさかと思ってドアを開けたら、マジでいた。	我心想不可能，却打开了门，结果她真的就在那儿。	まさかと思ってドアを開けたら、マジでいた。
02.txt.json	0	*top	191	0	秋穂	秋穗	akiho0012	・・・	「あ、あう、あの」	「啊、啊呜、那个」	「あ、あう、あの」
02.txt.json	0	*top	192	0					な、なんだこの女。	这、这女人是怎么回事。	な、なんだこの女。
02.txt.json	0	*top	193	0					……あれ。	……咦。	……あれ。
02.txt.json	0	*top	194	0	稔	稔			「あ……病院の？」	「啊……是医院的那个？」	「あ……病院の？」
02.txt.json	0	*top	195	0					私服なので一瞬分からなかったが、看護師だ。\n前に行った心療内科で会ってる。	虽然穿着便服，一瞬间没认出来，但她是护士。\n之前去心疗科的时候见过她。	私服なので一瞬分からなかったが、看護師だ。\n前に行った心療内科で会ってる。
02.txt.json	0	*top	196	0	稔	稔			「なんすか？」	「干吗？」	「なんすか？」
02.txt.json	0	*top	197	0	秋穂	秋穗	akiho0013	ナース	「いえ、あの、あの……」	「不，那个，那个……」	「いえ、あの、あの……」
02.txt.json	0	*top	198	0					急に出てきた俺に、きょどってるナース。	面对突然出现的我，护士慌了手脚。	急に出てきた俺に、きょどってるナース。
02.txt.json	0	*top	199	0					人の気配は部屋の前からした。	人的气息是从房间门前传来的。	人の気配は部屋の前からした。
02.txt.json	0	*top	200	0					けど、物音がするほど近くだったのに\nチャイムもノックもしなかった。	可是，明明离得那么近，近到连动静都能听见，\n她却既没按门铃，也没敲门。	けど、物音がするほど近くだったのに\nチャイムもノックもしなかった。
02.txt.json	0	*top	201	0	稔	稔			「……」	「……」	「……」
02.txt.json	0	*top	202	0	稔	稔			「聞き耳立ててた？」	「你刚才在偷听？」	「聞き耳立ててた？」
02.txt.json	0	*top	203	0	秋穂	秋穗	akiho0014	ナース	「っ！」	「！」	「っ！」
02.txt.json	0	*top	204	0					嘘はつけないタイプらしい。	看来她是不擅长撒谎的类型。	嘘はつけないタイプらしい。
02.txt.json	0	*top	205	0	秋穂	秋穗	akiho0015	ナース	「いえ、あの、チャイム、鳴らそうとしたんだけど、\n声が、その」	「不，那个，我本来想按门铃的，可是，听到了声音，所以」	「いえ、あの、チャイム、鳴らそうとしたんだけど、\n声が、その」
02.txt.json	0	*top	206	0	秋穂	秋穗	akiho0016	ナース	「誰かとしゃべってるかと思って……えと」	「我以为你在和谁说话……那个」	「誰かとしゃべってるかと思って……えと」
02.txt.json	0	*top	207	0	稔	稔			「あー、はいはい」	「啊——，行了行了」	「あー、はいはい」
02.txt.json	0	*top	208	0					彼女にはプーカの声は聞こえないのは前に見た通りだ。	正如之前所见，她听不见普卡的声音。	彼女にはプーカの声は聞こえないのは前に見た通りだ。
02.txt.json	0	*top	209	0					つまり俺の、会話風独り言が聞こえちゃって、\nつい聞き耳を……ってとこだろう。	也就是说，她听到了我那像是在对话一样的自言自语，\n于是就忍不住偷听了……大概就是这么回事吧。	つまり俺の、会話風独り言が聞こえちゃって、\nつい聞き耳を……ってとこだろう。
02.txt.json	0	*top	210	0					気持ちは分からないでもないが、	虽然也不是不能理解她的心情、	気持ちは分からないでもないが、
02.txt.json	0	*top	211	0					失礼だな。	但这也太失礼了。	失礼だな。
02.txt.json	0	*top	212	0	稔	稔			「まあ言い訳はしませんよ。そっちは事情知ってるでしょ」	「好吧，我就不找借口了。你也知道其中的情况吧」	「まあ言い訳はしませんよ。そっちは事情知ってるでしょ」
02.txt.json	0	*top	213	0	稔	稔			「なんか用ですか？　病院関係？」	「有什么事吗？　和医院有关？」	「なんか用ですか？　病院関係？」
02.txt.json	0	*top	214	0	秋穂	秋穗	akiho0017	ナース	「いえ、その、私は……その」	「不，那个，我……那个」	「いえ、その、私は……その」
02.txt.json	0	*top	215	0					まだ動揺して、話にならない彼女。	她还在动摇，根本没法好好说话。	まだ動揺して、話にならない彼女。
02.txt.json	0	*top	216	0					ったく、めんどくせーな。	真是的，麻烦死了。	ったく、めんどくせーな。
02.txt.json	0	*top	217	0					驚いたのはわかるけど、\nこの場合、落ち度があるのはあっちだ。	我知道你很惊讶，但\n这种情况下，有错的是对方。	驚いたのはわかるけど、\nこの場合、落ち度があるのはあっちだ。
02.txt.json	0	*top	218	0					用があるならさっさと……。	有事的话就快点……。	用があるならさっさと……。
02.txt.json	0	*top	219	0	絵利	绘利	eri0012	お隣さん	「あっ、やっと来た。あーきほっ」	「啊，终于来了。秋穗」	「あっ、やっと来た。あーきほっ」
02.txt.json	0	*top	220	0	秋穂	秋穗	akiho0018	ナース	「っ、え、絵利さん」	「呃、绘、绘利小姐」	「っ、え、絵利さん」
02.txt.json	0	*top	221	0					だがそこで邪魔が１人。	不过这时却有一个人来碍事。	だがそこで邪魔が１人。
02.txt.json	0	*top	222	0					お隣さんが出てきた。	邻居出来了。	お隣さんが出てきた。
02.txt.json	0	*top	223	0	絵利	绘利	eri0013	お隣さん	「さんきゅー悪いね、出勤前の忙しいときに\n来てもらっちゃって」	「谢啦，真不好意思，明明是你上班前最忙的时候\n还让你过来一趟」	「さんきゅー悪いね、出勤前の忙しいときに\n来てもらっちゃって」
02.txt.json	0	*top	224	0	秋穂	秋穗	akiho0019	ナース	「いえ、あの、近くですから」	「不，那个，因为就在附近」	「いえ、あの、近くですから」
02.txt.json	0	*top	225	0	絵利	绘利	eri0014	お隣さん	「ごめんねどうしても鎮痛剤……あれ」	「对不起，我实在需要止痛药……咦」	「ごめんねどうしても鎮痛剤……あれ」
02.txt.json	0	*top	226	0					そこで俺にも気付くお隣さん。	这时，邻居也注意到了我。	そこで俺にも気付くお隣さん。
02.txt.json	0	*top	227	0	絵利	绘利	eri0015	お隣さん	「あ、ど、どもです……」	「啊，你、你好……」	「あ、ど、どもです……」
02.txt.json	0	*top	228	0	稔	稔			「どもです」	「你好」	「どもです」
02.txt.json	0	*top	229	0	絵利	绘利	eri0016	お隣さん	「……デュヒ、ヒヒ」	「……嘻嘿，嘿嘿」	「……デュヒ、ヒヒ」
02.txt.json	0	*top	230	0					女同士だと明るいのに、俺と目があった途端\nキモ笑いしながら下を向く。	她和女性相处时明明很开朗，可一和我对上视线，就发出恶心的笑声低下了头。	女同士だと明るいのに、俺と目があった途端\nキモ笑いしながら下を向く。
02.txt.json	0	*top	231	0					えっと、	呃、	えっと、
02.txt.json	0	*top	232	0	稔	稔			「用事ってのは、こっち？」	「你说的事，是这边？」	「用事ってのは、こっち？」
02.txt.json	0	*top	233	0	秋穂	秋穗	akiho0020	ナース	「あ……はい。来た理由は」	「啊……是。来这里的理由是」	「あ……はい。来た理由は」
02.txt.json	0	*top	234	0	秋穂	秋穗	akiho0021	ナース	「で、その……住所。前に見て、お隣さんだなーって\n思ってて、その」	「还有那个……地址。我之前看到过，想着原来是邻居啊\n然后，就」	「で、その……住所。前に見て、お隣さんだなーって\n思ってて、その」
02.txt.json	0	*top	235	0	稔	稔			「ああ……はいはい」	「啊……好好」	「ああ……はいはい」
02.txt.json	0	*top	236	0					別に俺に用があったとかではないらしい。	看来并不是特意有事找我。	別に俺に用があったとかではないらしい。
02.txt.json	0	*top	237	0					偶然にも知り合いが俺と部屋が隣で。\nんで部屋の前を通ったら俺が１人でぎゃーぎゃー言ってて。\nって感じか。	碰巧认识的人房间就在我隔壁。\n然后她路过房门前时，正好听见我一个人在里面大喊大叫。\n大概就是这么回事吧。	偶然にも知り合いが俺と部屋が隣で。\nんで部屋の前を通ったら俺が１人でぎゃーぎゃー言ってて。\nって感じか。
02.txt.json	0	*top	238	0					あくまで偶然ではある。	说到底也确实只是个巧合。	あくまで偶然ではある。
02.txt.json	0	*top	239	0					聞き耳立てる理由にはならんが……、まあいいや。\n問い詰めるのも面倒くさい。	虽然这也不能成为偷听的理由……算了。\n追问下去也麻烦。	聞き耳立てる理由にはならんが……、まあいいや。\n問い詰めるのも面倒くさい。
02.txt.json	0	*top	240	0	稔	稔			「じゃ、まあ、今度からはやめてくださいね」	「那，今后还是请不要再这样了」	「じゃ、まあ、今度からはやめてくださいね」
02.txt.json	0	*top	241	0	秋穂	秋穗	akiho0022	ナース	「はい……すいません」	「好的……对不起」	「はい……すいません」
02.txt.json	0	*top	242	0	絵利	绘利	eri0017	お隣さん	「？」	「？」	「？」
02.txt.json	0	*top	243	0					――ガチャ。	——咔嚓。	――ガチャ。
02.txt.json	0	*top	244	0					ドアをしめる。	关上门。	ドアをしめる。
02.txt.json	0	*top	245	0					ったく。	真是的。	ったく。
02.txt.json	0	*top	246	0					だいぶ失礼なことをされたわけだが、	虽然对方确实做了相当失礼的事、	だいぶ失礼なことをされたわけだが、
02.txt.json	0	*top	247	0	プーカ	普卡	puca0221		「どうかした？」	「怎么了？」	「どうかした？」
02.txt.json	0	*top	248	0	稔	稔			「なーんでもね」	「没什么嘛」	「なーんでもね」
02.txt.json	0	*top	249	0					考えないようにしよう。	还是别去想了。	考えないようにしよう。
02.txt.json	0	*top	250	0					最大限好意的に解釈するなら、心配してくれた、\nとかだろうしな。	如果要尽可能往好的方面解释，那大概就是担心我吧，\n之类的。	最大限好意的に解釈するなら、心配してくれた、\nとかだろうしな。
02.txt.json	0	*top	251	0					知り合いの隣人が妄想を見てる男で、\nそんなやつが昼間から騒いでたら……まあ、うん。	认识的人隔壁住着一个会产生妄想的男人，\n而那种人大白天还在吵吵嚷嚷……嗯，换作是我也会担心吧。	知り合いの隣人が妄想を見てる男で、\nそんなやつが昼間から騒いでたら……まあ、うん。
02.txt.json	0	*top	252	0					……はあ。やっぱ病院なんて行くんじゃなかった。	……唉。果然不该去什么医院。	……はあ。やっぱ病院なんて行くんじゃなかった。
02.txt.json	0	*top	253	0					来週も予約いれたけど、ブッチしたほうがいいか。\nもうあの人とは顔あわせたくない。	虽然还预约了下周，但还是爽约算了。\n我已经不想再和那个人见面了。	来週も予約いれたけど、ブッチしたほうがいいか。\nもうあの人とは顔あわせたくない。
02.txt.json	0	*top	254	0					やれやれ……。	真是的……。	やれやれ……。
02.txt.json	0	*top	255	0					無駄に気疲れした。ベッドに腰を下ろす。	白白累得心力交瘁。我在床边坐下。	無駄に気疲れした。ベッドに腰を下ろす。
02.txt.json	0	*top	256	0	稔	稔			「……」	「……」	「……」
02.txt.json	0	*top	257	0					にしても聞き耳立てることはねーよな。	不过话说回来，也没必要偷听吧。	にしても聞き耳立てることはねーよな。
02.txt.json	0	*top	258	0					てか、住所覚えるなよ。\nそういうのプライベートだろ。	话说，你记什么住址啊。\n那种东西属于个人隐私吧。	てか、住所覚えるなよ。\nそういうのプライベートだろ。
02.txt.json	0	*top	259	0					なんだっけあの女、確かアキホ……。	那女人叫什么来着，记得是秋穗……。	なんだっけあの女、確かアキホ……。
02.txt.json	0	*top	260	0	稔	稔			「……」	「……」	「……」
02.txt.json	0	*top	261	0					……あきほ。	……秋穗。	……あきほ。
02.txt.json	0	*top	262	0					秋穂？	秋穗？	秋穂？
02.txt.json	0	*top	263	0	医師	医生	m_doctor0009		「猫村くん」	「猫村君」	「猫村くん」
02.txt.json	0	*top	264	0					――ガバッ！	――猛地坐起！	――ガバッ！
02.txt.json	0	*top	265	0	プーカ	普卡	puca0222		「ちょわあびっくりした！」	「哇，吓我一跳！」	「ちょわあびっくりした！」
02.txt.json	0	*top	266	0					飛び起きた。	我猛地坐起身来。	飛び起きた。
02.txt.json	0	*top	267	0					ねこむらあきほ。	猫村秋穗。	ねこむらあきほ。
02.txt.json	0	*top	268	0					マズい。	糟了。	マズい。
02.txt.json	0	*top	269	0					猫村秋穂……。	猫村秋穗……。	猫村秋穂……。
02.txt.json	0	*top	270	0					――ガチャッ！	――咔嚓！	――ガチャッ！
02.txt.json	0	*top	271	0					また外に出る。	又出门了。	また外に出る。
02.txt.json	0	*top	272	0	絵利	绘利	eri0018	お隣さん	「わっ」	「哇」	「わっ」
02.txt.json	0	*top	273	0					いたのはお隣さんだけ。	在那里的只有隔壁邻居。	いたのはお隣さんだけ。
02.txt.json	0	*top	274	0	絵利	绘利	eri0019	お隣さん	「あ、あ、ども……ヒヒ」	「啊、啊，你好……嘿嘿」	「あ、あ、ども……ヒヒ」
02.txt.json	0	*top	275	0	稔	稔			「さっきの彼女は？」	「刚才那位姑娘呢？」	「さっきの彼女は？」
02.txt.json	0	*top	276	0	絵利	绘利	eri0020	お隣さん	「え、え？　秋穂、ですか？」	「诶、诶？您是说秋穗吗？」	「え、え？　秋穂、ですか？」
02.txt.json	0	*top	277	0	絵利	绘利	eri0021	お隣さん	「もう病院、仕事いきましたけど……へひひ」	「她已经去医院上班了……嘿嘿嘿」	「もう病院、仕事いきましたけど……へひひ」
02.txt.json	0	*top	278	0	稔	稔			「……」	「……」	「……」
02.txt.json	0	*top	279	0					辺りを見わたす。	我环顾四周。	辺りを見わたす。
02.txt.json	0	*top	280	0					ダメだ。いない。	不行。她不在。	ダメだ。いない。
02.txt.json	0	*top	281	0					薬を届けただけみたいだし、すぐ行ってしまったらしい。	她好像只是来送药的，似乎很快就离开了。	薬を届けただけみたいだし、すぐ行ってしまったらしい。
02.txt.json	0	*top	282	0	稔	稔			「くそっ」	「可恶」	「くそっ」
02.txt.json	0	*top	283	0					中に戻る。	我回到屋里。	中に戻る。
02.txt.json	0	*top	284	0	絵利	绘利	eri0022	お隣さん	「？？」	「？？」	「？？」
02.txt.json	0	*top	285	0	絵利	绘利	eri0023	お隣さん	「なんだあいつ。変なお隣」	「那家伙是怎么回事。真是个奇怪的邻居」	「なんだあいつ。変なお隣」
02.txt.json	0	*top	286	0	絵利	绘利	eri0024	お隣さん	「……」	「……」	「……」
02.txt.json	0	*top	287	0	絵利	绘利	eri0025	お隣さん	「でも……へひひ」	「不过……嘿嘿嘿」	「でも……へひひ」
02.txt.json	0	*top	288	0	絵利	绘利	eri0026	お隣さん	「いまなんかＶつーばー見てたなあ」	「刚才好像在看V主播来着」	「いまなんかＶつーばー見てたなあ」
02.txt.json	0	*top	289	0	稔	稔			「プーカ。スマホ寄越せ」	「普卡。把手机给我」	「プーカ。スマホ寄越せ」
02.txt.json	0	*top	290	0	プーカ	普卡	puca0223		「えー、いま見てるのに～」	「诶——我正在看呢～」	「えー、いま見てるのに～」
02.txt.json	0	*top	291	0	稔	稔			「いいから」	「少废话」	「いいから」
02.txt.json	0	*top	292	0					ひったくる形で返してもらう。	我一把抢了回来。	ひったくる形で返してもらう。
02.txt.json	0	*top	293	0					で……ＳＮＳの、えっと、	然后……SNS的，那个、	で……ＳＮＳの、えっと、
02.txt.json	0	*top	294	0					えー……。	呃……。	えー……。
02.txt.json	0	*top	295	0					とー……。	呃……。	とー……。
02.txt.json	0	*top	296	0	稔	稔			「……」	「……」	「……」
02.txt.json	0	*top	297	0					ぐあ。	呜啊。	ぐあ。
02.txt.json	0	*top	298	0					出た。	找到了。	出た。
02.txt.json	0	*top	299	0					最近は便利なもので、ＳＮＳを探れば、\nどこそこの小中学校のどの年代卒業生とかは\n一発で調べがつくわけだが。	如今倒是方便，只要翻翻SNS，\n不管是哪个地方的中小学、哪一届毕业生，\n一下子就能查个清楚。	最近は便利なもので、ＳＮＳを探れば、\nどこそこの小中学校のどの年代卒業生とかは\n一発で調べがつくわけだが。
02.txt.json	0	*top	300	0					あった。	有了。	あった。
02.txt.json	0	*top	301	0					たぶん成人式だろう。どっかのカラオケで\n１０人くらいで撮った写真が出てきて、	应该是成人式吧。在某家卡拉OK，\n出现了一张大约十个人一起拍的照片、	たぶん成人式だろう。どっかのカラオケで\n１０人くらいで撮った写真が出てきて、
02.txt.json	0	*top	302	0					そのなかにさっきの看護師女が写っていた。	刚才那个护士女的身影就在其中。	そのなかにさっきの看護師女が写っていた。
02.txt.json	0	*top	303	0					隅っこで控えめにピースしてる。	她在角落里低调地比着剪刀手。	隅っこで控えめにピースしてる。
02.txt.json	0	*top	304	0					……いつも隅っこにいたな。小学生のころから。	……她一直都待在角落里。从小学时候起就是这样。	……いつも隅っこにいたな。小学生のころから。
02.txt.json	0	*top	305	0	プーカ	普卡	puca0224		「どしたの稔くん？」	「怎么了，稔君？」	「どしたの稔くん？」
02.txt.json	0	*top	306	0	稔	稔			「……」	「……」	「……」
02.txt.json	0	*top	307	0	稔	稔			「なーんでもない」	「没——什么」	「なーんでもない」
02.txt.json	0	*top	308	0					スマホを渡す。\nさっきの動画の続きにもどるプーカ。	把手机递过去。\n普卡回到了刚才那段视频的后续。	スマホを渡す。\nさっきの動画の続きにもどるプーカ。
02.txt.json	0	*top	309	0					俺はもう、ぐったり来てしまい、\nあらためてベッドに転がった。	我已经彻底没力气了，\n再次倒在了床上。	俺はもう、ぐったり来てしまい、\nあらためてベッドに転がった。
02.txt.json	0	*top	310	0					あー。	啊。	あー。
02.txt.json	0	*top	311	0					うあー。	呜啊。	うあー。
02.txt.json	0	*top	312	0	稔	稔			「……」	「……」	「……」
02.txt.json	0	*top	313	0	稔	稔			「ああああああああああああああああ」	「啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊」	「ああああああああああああああああ」
02.txt.json	0	*top	314	0	プーカ	普卡	puca0225		「だからどした。\nなに、あたしが動画に夢中だから、構って欲しい合図？」	「所以怎么了。\n什么，难道是因为我看视频看得入迷了，你在暗示想让我陪你？」	「だからどした。\nなに、あたしが動画に夢中だから、構って欲しい合図？」
02.txt.json	0	*top	315	0	稔	稔			「いらん。スライム見てろ」	「不用。看你的史莱姆去」	「いらん。スライム見てろ」
02.txt.json	0	*top	316	0	プーカ	普卡	puca0226		「わかった。ぬはは変な色～」	「知道了。呜哈哈，好奇怪的颜色～」	「わかった。ぬはは変な色～」
02.txt.json	0	*top	317	0					くそう。	可恶。	くそう。
02.txt.json	0	*top	318	0					最悪だ。	糟透了。	最悪だ。
02.txt.json	0	*top	319	0					猫村秋穂。	猫村秋穗。	猫村秋穂。
02.txt.json	0	*top	320	0					知り合いだ。	是我认识的人。	知り合いだ。
02.txt.json	0	*top	321	0					同じ小学校で中学校。	小学和中学都在同一所学校。	同じ小学校で中学校。
02.txt.json	0	*top	322	0					小学生のころは……結構仲良かった。\n幼なじみと言っても良い。	小学的时候……关系还挺好的。\n说是青梅竹马也不为过。	小学生のころは……結構仲良かった。\n幼なじみと言っても良い。
02.txt.json	0	*top	323	0					中学で縁がうすれて、高校で切れて……１０年？\n顔見ても思い出せなかった。	上了中学后关系渐渐疏远，高中时就断了联系……十年？\n就算看到脸，我也没能想起来。	中学で縁がうすれて、高校で切れて……１０年？\n顔見ても思い出せなかった。
02.txt.json	0	*top	324	0	稔	稔			「……」	「……」	「……」
02.txt.json	0	*top	325	0					うううううううう。	呜呜呜呜呜呜呜呜。	うううううううう。
02.txt.json	0	*top	326	0					再会はいい。うん。美人に育ってたな。\nまた会えて嬉しいよ。	重逢倒是挺好。嗯。你长成美人了啊。\n能再见到你，我很高兴。	再会はいい。うん。美人に育ってたな。\nまた会えて嬉しいよ。
02.txt.json	0	*top	327	0					でも病院はダメだろ。	但偏偏是在医院，未免也太糟了吧。	でも病院はダメだろ。
02.txt.json	0	*top	328	0					ましてや見えちゃいけないものが見えてる人間として\n再会するのは避けたかった。	更何况，我不想以一个能看见不该看见之物的人的身份\n与她重逢。	ましてや見えちゃいけないものが見えてる人間として\n再会するのは避けたかった。
02.txt.json	0	*top	329	0					あー……。	啊……。	あー……。
02.txt.json	0	*top	330	0					ああああああああ。	啊啊啊啊啊啊啊啊。	ああああああああ。
02.txt.json	0	*top	331	0					やっぱり病院なんか行くんじゃなかった。	我果然不该去什么医院。	やっぱり病院なんか行くんじゃなかった。
02.txt.json	0	*top	332	0	絵利	绘利	eri0027	ちゃちゃちゃ	「はーいじゃあ今日はここまで。\nセンキュふぉウォッチンあんどプリーズすとらーいぶ」	「好——那么今天就到这里。\n感谢观看，请继续努力」	「はーいじゃあ今日はここまで。\nセンキュふぉウォッチンあんどプリーズすとらーいぶ」
02.txt.json	0	*top	333	0	絵利	绘利	eri0028	・・・	「おつおつＣＨＡＣＨＡＣＨＡ～♪」	「辛苦啦CHACHACHA～♪」	「おつおつＣＨＡＣＨＡＣＨＡ～♪」
02.txt.json	0	*top	334	0					・・・・・	……	・・・・・
02.txt.json	0	*top	335	0					・・・・	・・・・	・・・・
02.txt.json	0	*top	336	0					・・・	・・・	・・・
02.txt.json	0	*top	337	0					どんなに暗い気分でも、\n仕事は休めないのが大人というモノだ。	无论心情多么低落，\n工作也不能请假，这就是所谓的大人。	どんなに暗い気分でも、\n仕事は休めないのが大人というモノだ。
02.txt.json	0	*top	338	0					夕方には留守をプーカに任せて家を出て、\n１８時には店を開けた。	傍晚时把家里交给普卡照看后出了门，\n18点准时开了店。	夕方には留守をプーカに任せて家を出て、\n１８時には店を開けた。
02.txt.json	0	*top	339	0					店の形態として、メインは２１時過ぎだが、\nまだ早いこの時間でも客は入る。	按照店里的经营情况，主要客流是在21点以后，\n不过即使是现在这个还早的时间，也会有客人光顾。	店の形態として、メインは２１時過ぎだが、\nまだ早いこの時間でも客は入る。
02.txt.json	0	*top	340	0	客１	客1	m_custa0001		「なんか腹に溜まるモノ頼む」	「给我来点能填饱肚子的东西」	「なんか腹に溜まるモノ頼む」
02.txt.json	0	*top	341	0	客２	客2	m_custb0001		「こっちもおねがい」	「我这边也拜托了」	「こっちもおねがい」
02.txt.json	0	*top	342	0	稔	稔			「かしこまりました」	「好的」	「かしこまりました」
02.txt.json	0	*top	343	0					むしろこの時間は、酒よりメシ目当ての客が多い。	倒不如说，这个时间来店里的客人，大多是为了吃饭而不是喝酒。	むしろこの時間は、酒よりメシ目当ての客が多い。
02.txt.json	0	*top	344	0					酔って絡まれたりしない分、気が楽だ。	不用应付醉醺醺地纠缠人的客人，心情也轻松多了。	酔って絡まれたりしない分、気が楽だ。
02.txt.json	0	*top	345	0	客１	客1	m_custa0002		「ん～♪　やっぱうめーなここのローストビーフサンド」	「嗯～♪　这家的烤牛肉三明治果然好吃」	「ん～♪　やっぱうめーなここのローストビーフサンド」
02.txt.json	0	*top	346	0	稔	稔			「ありがとうございます」	「谢谢夸奖」	「ありがとうございます」
02.txt.json	0	*top	347	0	客２	客2	m_custb0002		「でもいつもこれだよね。なんか新しいのに挑戦しないの？」	「不过你每次都点这个呢。就不能挑战一下什么新菜吗？」	「でもいつもこれだよね。なんか新しいのに挑戦しないの？」
02.txt.json	0	*top	348	0	稔	稔			「考えてはおりますが、まだ修行不足で」	「我也考虑过，只是还没学到家」	「考えてはおりますが、まだ修行不足で」
02.txt.json	0	*top	349	0	客１	客1	m_custa0003		「うんうん、これで十分。\nこいつがある限り週１で通うよマスター」	「嗯嗯，这样就够了。\n只要还有这家伙，我每周都会来一次哦，老板」	「うんうん、これで十分。\nこいつがある限り週１で通うよマスター」
02.txt.json	0	*top	350	0	稔	稔			「ありがとうございます」	「谢谢夸奖」	「ありがとうございます」
02.txt.json	0	*top	351	0					ちょうど仕事終わりのサラリーマン相手に、\n適当に相づちをうって過ごす。	面对刚下班的工薪族，\n我随意应和着打发时间。	ちょうど仕事終わりのサラリーマン相手に、\n適当に相づちをうって過ごす。
02.txt.json	0	*top	352	0					プーカにも言ったがローストビーフサンドには自信がある。	我也对普卡说过，我对烤牛肉三明治还是很有自信的。	プーカにも言ったがローストビーフサンドには自信がある。
02.txt.json	0	*top	353	0					酔ってない客に味を褒められるのは、\nこの仕事で一番の贅沢だった。	被没喝醉的客人夸奖味道，\n是这份工作中最奢侈的享受。	酔ってない客に味を褒められるのは、\nこの仕事で一番の贅沢だった。
02.txt.json	0	*top	354	0					酒メインの客が入り出すのは２０時ごろ、\n切り替わるのは２１時半くらいからかな。	以酒为主的客人差不多会在２０点左右开始进店，\n大概从２１点半左右就会转换成那个时段吧。	酒メインの客が入り出すのは２０時ごろ、\n切り替わるのは２１時半くらいからかな。
02.txt.json	0	*top	355	0					その時間帯は、サンドイッチじゃなく\n酒のつまみでもローストビーフは使える。	那个时间段，不做三明治，\n用烤牛肉来做下酒菜也行。	その時間帯は、サンドイッチじゃなく\n酒のつまみでもローストビーフは使える。
02.txt.json	0	*top	356	0					多めに切っておくか。\n客が離れた隙に、肉包丁を取り――。	要不要多切一些。\n趁客人离开的空档，拿起切肉刀。	多めに切っておくか。\n客が離れた隙に、肉包丁を取り――。
02.txt.json	0	*top	357	0					――っと。	——哎。	――っと。
02.txt.json	0	*top	358	0	乃良	乃良	nora0001	ガキ	「……」	「……」	「……」
02.txt.json	0	*top	359	0	稔	稔			「いらっしゃいませ」	「欢迎光临」	「いらっしゃいませ」
02.txt.json	0	*top	360	0	乃良	乃良	nora0002	ガキ	「１人」	「一个人」	「１人」
02.txt.json	0	*top	361	0	稔	稔			「はい。お好きなお席へどうぞ」	「好的。请随意找个喜欢的座位吧」	「はい。お好きなお席へどうぞ」
02.txt.json	0	*top	362	0					作業中断。お冷やとおしぼりを用意した。	中断手上的工作。我准备好了冰水和湿毛巾。	作業中断。お冷やとおしぼりを用意した。
02.txt.json	0	*top	363	0					一番隅っこの、小さい席につくお客。	客人坐到了最角落的那张小桌旁。	一番隅っこの、小さい席につくお客。
02.txt.json	0	*top	364	0					珍しいタイプだな。	真是少见的类型啊。	珍しいタイプだな。
02.txt.json	0	*top	365	0					完全にガキだ。	完全就是个小鬼。	完全にガキだ。
02.txt.json	0	*top	366	0					落ち着いた感じで、雰囲気に子供っぽさはないけど、\n体つきが完全に子供。	感觉很沉稳，气质上没有半点孩子气，\n但身形完全就是个孩子。	落ち着いた感じで、雰囲気に子供っぽさはないけど、\n体つきが完全に子供。
02.txt.json	0	*top	367	0					んー。	嗯。	んー。
02.txt.json	0	*top	368	0					一番身近にいるガキと比べて……。	和离我最近的那个小鬼比起来……。	一番身近にいるガキと比べて……。
02.txt.json	0	*top	369	0					んーむ。	嗯。	んーむ。
02.txt.json	0	*top	370	0					困ったな。	这下麻烦了。	困ったな。
02.txt.json	0	*top	371	0					見た感じはかなり子供なんだが、\nプーカみたいなクソガキ感はない。	看起来确实很像个孩子，\n但没有普卡那种十足的臭小鬼气质。	見た感じはかなり子供なんだが、\nプーカみたいなクソガキ感はない。
02.txt.json	0	*top	372	0					あっちはもうクソガキｏｆクソガキって感じだが……。	那边已经完全是臭小鬼中的臭小鬼了……。	あっちはもうクソガキｏｆクソガキって感じだが……。
02.txt.json	0	*top	373	0	プーカ	普卡	puca0227		「ふぃっくちん！」	「哈啾！」	「ふぃっくちん！」
